,iso2,year,cases,sex,age
64549,CL,1999,97.0,Female,35-44
64550,CL,2000,70.0,Female,35-44
64551,CL,2001,76.0,Female,35-44
64552,CL,2002,82.0,Female,35-44
64553,CL,2003,81.0,Female,35-44
64554,CL,2004,76.0,Female,35-44
64555,CL,2005,60.0,Female,35-44
64556,CL,2006,74.0,Female,35-44
64557,CL,2007,63.0,Female,35-44
64558,CL,2008,49.0,Female,35-44
64574,CM,1995,223.0,Female,35-44
64575,CM,1996,202.0,Female,35-44
64576,CM,1997,341.0,Female,35-44
64577,CM,1998,268.0,Female,35-44
64578,CM,1999,505.0,Female,35-44
64579,CM,2000,293.0,Female,35-44
64580,CM,2001,328.0,Female,35-44
64581,CM,2002,545.0,Female,35-44
64582,CM,2003,745.0,Female,35-44
64583,CM,2004,756.0,Female,35-44
64584,CM,2005,1028.0,Female,35-44
64585,CM,2006,960.0,Female,35-44
64586,CM,2007,985.0,Female,35-44
64587,CM,2008,1027.0,Female,35-44
64601,CN,1995,8376.0,Female,35-44
64602,CN,1996,10214.0,Female,35-44
64603,CN,1997,11758.0,Female,35-44
64604,CN,1998,12672.0,Female,35-44
64605,CN,1999,12370.0,Female,35-44
64606,CN,2000,12377.0,Female,35-44
64607,CN,2001,12041.0,Female,35-44
64608,CN,2002,10505.0,Female,35-44
64609,CN,2003,14783.0,Female,35-44
64610,CN,2004,20613.0,Female,35-44
64611,CN,2005,24728.0,Female,35-44
64612,CN,2006,24564.0,Female,35-44
64613,CN,2007,23542.0,Female,35-44
64614,CN,2008,22370.0,Female,35-44
64635,CO,2000,523.0,Female,35-44
64636,CO,2001,429.0,Female,35-44
64637,CO,2002,402.0,Female,35-44
64638,CO,2003,512.0,Female,35-44
64639,CO,2004,513.0,Female,35-44
64640,CO,2005,457.0,Female,35-44
64641,CO,2006,520.0,Female,35-44
64642,CO,2007,459.0,Female,35-44
64643,CO,2008,441.0,Female,35-44
64659,CR,1995,11.0,Female,35-44
64660,CR,1996,7.0,Female,35-44
64661,CR,1997,40.0,Female,35-44
64662,CR,1998,47.0,Female,35-44
64663,CR,1999,37.0,Female,35-44
64664,CR,2000,24.0,Female,35-44
64665,CR,2001,20.0,Female,35-44
64666,CR,2002,19.0,Female,35-44
64667,CR,2003,21.0,Female,35-44
64668,CR,2004,34.0,Female,35-44
64669,CR,2005,18.0,Female,35-44
64670,CR,2006,20.0,Female,35-44
64671,CR,2007,19.0,Female,35-44
64672,CR,2008,20.0,Female,35-44
64688,CU,1995,29.0,Female,35-44
64689,CU,1996,20.0,Female,35-44
64690,CU,1997,33.0,Female,35-44
64691,CU,1998,23.0,Female,35-44
64692,CU,1999,27.0,Female,35-44
64693,CU,2000,26.0,Female,35-44
64694,CU,2001,22.0,Female,35-44
64695,CU,2002,22.0,Female,35-44
64696,CU,2003,20.0,Female,35-44
64697,CU,2004,15.0,Female,35-44
64698,CU,2005,26.0,Female,35-44
64699,CU,2006,22.0,Female,35-44
64701,CU,2008,22.0,Female,35-44
64714,CV,1997,8.0,Female,35-44
64715,CV,1998,5.0,Female,35-44
64717,CV,2001,7.0,Female,35-44
64718,CV,2002,12.0,Female,35-44
64719,CV,2003,13.0,Female,35-44
64720,CV,2004,11.0,Female,35-44
64721,CV,2005,4.0,Female,35-44
64722,CV,2006,5.0,Female,35-44
64723,CV,2007,5.0,Female,35-44
64724,CV,2008,11.0,Female,35-44
64740,CY,1995,1.0,Female,35-44
64741,CY,1996,0.0,Female,35-44
64743,CY,1998,0.0,Female,35-44
64744,CY,1999,3.0,Female,35-44
64747,CY,2002,0.0,Female,35-44
64748,CY,2003,2.0,Female,35-44
64749,CY,2004,0.0,Female,35-44
64750,CY,2005,0.0,Female,35-44
64751,CY,2006,0.0,Female,35-44
64752,CY,2007,1.0,Female,35-44
64753,CY,2008,1.0,Female,35-44
64769,CZ,1995,20.0,Female,35-44
64770,CZ,1996,11.0,Female,35-44
64771,CZ,1997,12.0,Female,35-44
64772,CZ,1998,12.0,Female,35-44
64773,CZ,1999,18.0,Female,35-44
64774,CZ,2000,9.0,Female,35-44
64775,CZ,2001,8.0,Female,35-44
64776,CZ,2002,8.0,Female,35-44
64777,CZ,2003,15.0,Female,35-44
64778,CZ,2004,9.0,Female,35-44
64779,CZ,2005,16.0,Female,35-44
64780,CZ,2006,12.0,Female,35-44
64781,CZ,2007,5.0,Female,35-44
64782,CZ,2008,8.0,Female,35-44
64798,DE,1995,167.0,Female,35-44
64799,DE,1996,180.0,Female,35-44
64800,DE,1997,154.0,Female,35-44
64801,DE,1998,141.0,Female,35-44
64802,DE,1999,98.0,Female,35-44
64804,DE,2001,48.0,Female,35-44
64805,DE,2002,50.0,Female,35-44
64806,DE,2003,86.0,Female,35-44
64807,DE,2004,97.0,Female,35-44
64808,DE,2005,73.0,Female,35-44
64809,DE,2006,77.0,Female,35-44
64810,DE,2007,152.0,Female,35-44
64811,DE,2008,61.0,Female,35-44
64826,DJ,1996,67.0,Female,35-44
64827,DJ,1997,75.0,Female,35-44
64828,DJ,1998,76.0,Female,35-44
64829,DJ,1999,84.0,Female,35-44
64830,DJ,2000,47.0,Female,35-44
64831,DJ,2001,59.0,Female,35-44
64832,DJ,2002,48.0,Female,35-44
64833,DJ,2003,55.0,Female,35-44
64834,DJ,2004,49.0,Female,35-44
64835,DJ,2005,66.0,Female,35-44
64836,DJ,2006,59.0,Female,35-44
64837,DJ,2007,62.0,Female,35-44
64838,DJ,2008,79.0,Female,35-44
64854,DK,1995,8.0,Female,35-44
64855,DK,1996,8.0,Female,35-44
64856,DK,1997,2.0,Female,35-44
64857,DK,1998,8.0,Female,35-44
64858,DK,1999,11.0,Female,35-44
64859,DK,2000,14.0,Female,35-44
64860,DK,2001,13.0,Female,35-44
64861,DK,2002,11.0,Female,35-44
64862,DK,2003,12.0,Female,35-44
64863,DK,2004,10.0,Female,35-44
64864,DK,2005,13.0,Female,35-44
64865,DK,2006,9.0,Female,35-44
64866,DK,2007,8.0,Female,35-44
64867,DK,2008,5.0,Female,35-44
64884,DM,1996,0.0,Female,35-44
64885,DM,1997,0.0,Female,35-44
64886,DM,1998,1.0,Female,35-44
64888,DM,2002,1.0,Female,35-44
64890,DM,2006,1.0,Female,35-44
64891,DM,2007,0.0,Female,35-44
64892,DM,2008,0.0,Female,35-44
64909,DO,1996,61.0,Female,35-44
64910,DO,1997,171.0,Female,35-44
64911,DO,1998,141.0,Female,35-44
64912,DO,1999,226.0,Female,35-44
64913,DO,2000,212.0,Female,35-44
64915,DO,2002,137.0,Female,35-44
64916,DO,2003,211.0,Female,35-44
64917,DO,2004,177.0,Female,35-44
64918,DO,2005,209.0,Female,35-44
64919,DO,2006,189.0,Female,35-44
64920,DO,2007,174.0,Female,35-44
64921,DO,2008,163.0,Female,35-44
64938,DZ,1997,405.0,Female,35-44
64940,DZ,1999,281.0,Female,35-44
64941,DZ,2000,746.0,Female,35-44
64942,DZ,2001,352.0,Female,35-44
64943,DZ,2002,334.0,Female,35-44
64944,DZ,2003,326.0,Female,35-44
64945,DZ,2004,320.0,Female,35-44
64946,DZ,2005,389.0,Female,35-44
64947,DZ,2006,339.0,Female,35-44
64948,DZ,2007,335.0,Female,35-44
64949,DZ,2008,346.0,Female,35-44
64968,EC,1998,99.0,Female,35-44
64971,EC,2001,267.0,Female,35-44
64973,EC,2003,94.0,Female,35-44
64974,EC,2004,268.0,Female,35-44
64975,EC,2005,199.0,Female,35-44
64976,EC,2006,183.0,Female,35-44
64977,EC,2007,198.0,Female,35-44
64978,EC,2008,185.0,Female,35-44
64995,EE,1996,16.0,Female,35-44
64996,EE,1997,17.0,Female,35-44
64997,EE,1998,15.0,Female,35-44
64998,EE,1999,20.0,Female,35-44
64999,EE,2000,14.0,Female,35-44
65000,EE,2001,17.0,Female,35-44
65001,EE,2002,16.0,Female,35-44
65002,EE,2003,11.0,Female,35-44
65003,EE,2004,10.0,Female,35-44
65004,EE,2005,8.0,Female,35-44
65005,EE,2006,10.0,Female,35-44
65006,EE,2007,5.0,Female,35-44
65007,EE,2008,6.0,Female,35-44
65023,EG,1995,274.0,Female,35-44
65024,EG,1996,259.0,Female,35-44
65025,EG,1997,264.0,Female,35-44
65026,EG,1998,291.0,Female,35-44
65027,EG,1999,248.0,Female,35-44
65028,EG,2000,257.0,Female,35-44
65029,EG,2001,265.0,Female,35-44
65030,EG,2002,245.0,Female,35-44
65031,EG,2003,268.0,Female,35-44
65032,EG,2004,233.0,Female,35-44
65033,EG,2005,205.0,Female,35-44
65034,EG,2006,338.0,Female,35-44
65035,EG,2007,245.0,Female,35-44
65036,EG,2008,308.0,Female,35-44
65043,ER,1997,20.0,Female,35-44
65044,ER,1998,11.0,Female,35-44
65045,ER,1999,34.0,Female,35-44
65046,ER,2000,71.0,Female,35-44
65047,ER,2001,66.0,Female,35-44
65048,ER,2002,52.0,Female,35-44
65049,ER,2003,100.0,Female,35-44
65050,ER,2004,67.0,Female,35-44
65051,ER,2005,72.0,Female,35-44
65052,ER,2006,64.0,Female,35-44
65053,ER,2007,56.0,Female,35-44
65069,ES,1995,64.0,Female,35-44
65072,ES,1998,61.0,Female,35-44
65075,ES,2001,116.0,Female,35-44
65076,ES,2002,131.0,Female,35-44
65077,ES,2003,113.0,Female,35-44
65078,ES,2004,125.0,Female,35-44
65079,ES,2005,151.0,Female,35-44
65080,ES,2006,137.0,Female,35-44
65081,ES,2007,136.0,Female,35-44
65082,ES,2008,173.0,Female,35-44
65098,ET,1995,382.0,Female,35-44
65099,ET,1996,576.0,Female,35-44
65100,ET,1997,1039.0,Female,35-44
65101,ET,1998,1220.0,Female,35-44
65102,ET,1999,1539.0,Female,35-44
65103,ET,2000,2105.0,Female,35-44
65104,ET,2001,2372.0,Female,35-44
65105,ET,2002,2685.0,Female,35-44
65106,ET,2003,2780.0,Female,35-44
65107,ET,2004,2984.0,Female,35-44
65108,ET,2005,2730.0,Female,35-44
65109,ET,2006,2704.0,Female,35-44
65110,ET,2007,2850.0,Female,35-44
65111,ET,2008,3251.0,Female,35-44
65127,FI,1995,7.0,Female,35-44
65128,FI,1996,3.0,Female,35-44
65129,FI,1997,2.0,Female,35-44
65130,FI,1998,9.0,Female,35-44
65132,FI,2000,3.0,Female,35-44
65133,FI,2001,5.0,Female,35-44
65134,FI,2002,0.0,Female,35-44
65135,FI,2003,3.0,Female,35-44
65136,FI,2004,3.0,Female,35-44
65137,FI,2005,1.0,Female,35-44
65138,FI,2006,3.0,Female,35-44
65139,FI,2007,2.0,Female,35-44
65140,FI,2008,2.0,Female,35-44
65155,FJ,1994,3.0,Female,35-44
65156,FJ,1995,2.0,Female,35-44
65157,FJ,1996,2.0,Female,35-44
65158,FJ,1997,1.0,Female,35-44
65159,FJ,1998,4.0,Female,35-44
65160,FJ,1999,5.0,Female,35-44
65161,FJ,2000,7.0,Female,35-44
65162,FJ,2001,7.0,Female,35-44
65163,FJ,2002,6.0,Female,35-44
65164,FJ,2003,4.0,Female,35-44
65165,FJ,2004,3.0,Female,35-44
65166,FJ,2005,6.0,Female,35-44
65167,FJ,2006,6.0,Female,35-44
65168,FJ,2007,6.0,Female,35-44
65169,FJ,2008,5.0,Female,35-44
65183,FM,1995,0.0,Female,35-44
65184,FM,1996,1.0,Female,35-44
65185,FM,1997,2.0,Female,35-44
65186,FM,1998,1.0,Female,35-44
65188,FM,2000,1.0,Female,35-44
65189,FM,2001,0.0,Female,35-44
65190,FM,2002,1.0,Female,35-44
65191,FM,2003,1.0,Female,35-44
65192,FM,2004,1.0,Female,35-44
65194,FM,2006,7.0,Female,35-44
65195,FM,2007,2.0,Female,35-44
65196,FM,2008,5.0,Female,35-44
65212,FR,1995,176.0,Female,35-44
65213,FR,1996,131.0,Female,35-44
65214,FR,1997,115.0,Female,35-44
65216,FR,1999,120.0,Female,35-44
65217,FR,2000,89.0,Female,35-44
65218,FR,2001,102.0,Female,35-44
65219,FR,2002,90.0,Female,35-44
65220,FR,2003,79.0,Female,35-44
65221,FR,2004,82.0,Female,35-44
65222,FR,2005,82.0,Female,35-44
65223,FR,2006,91.0,Female,35-44
65224,FR,2007,91.0,Female,35-44
65225,FR,2008,71.0,Female,35-44
65241,GA,1995,28.0,Female,35-44
65242,GA,1996,19.0,Female,35-44
65244,GA,1998,67.0,Female,35-44
65245,GA,1999,67.0,Female,35-44
65246,GA,2001,73.0,Female,35-44
65247,GA,2002,71.0,Female,35-44
65248,GA,2003,107.0,Female,35-44
65249,GA,2004,80.0,Female,35-44
65250,GA,2005,88.0,Female,35-44
65251,GA,2006,79.0,Female,35-44
65253,GA,2008,93.0,Female,35-44
65271,GB,1997,43.0,Female,35-44
65272,GB,1998,71.0,Female,35-44
65273,GB,1999,60.0,Female,35-44
65274,GB,2000,60.0,Female,35-44
65275,GB,2001,57.0,Female,35-44
65276,GB,2002,66.0,Female,35-44
65277,GB,2003,88.0,Female,35-44
65278,GB,2004,85.0,Female,35-44
65279,GB,2005,80.0,Female,35-44
65280,GB,2006,112.0,Female,35-44
65281,GB,2007,91.0,Female,35-44
65282,GB,2008,90.0,Female,35-44
65300,GD,1997,0.0,Female,35-44
65302,GD,1999,0.0,Female,35-44
65308,GD,2006,0.0,Female,35-44
65324,GE,1995,17.0,Female,35-44
65325,GE,1996,36.0,Female,35-44
65326,GE,1997,40.0,Female,35-44
65327,GE,1998,25.0,Female,35-44
65328,GE,1999,26.0,Female,35-44
65329,GE,2000,33.0,Female,35-44
65330,GE,2001,37.0,Female,35-44
65331,GE,2002,39.0,Female,35-44
65332,GE,2003,56.0,Female,35-44
65333,GE,2004,52.0,Female,35-44
65334,GE,2005,58.0,Female,35-44
65335,GE,2006,71.0,Female,35-44
65336,GE,2007,67.0,Female,35-44
65337,GE,2008,252.0,Female,35-44
65353,GH,1995,205.0,Female,35-44
65354,GH,1996,200.0,Female,35-44
65355,GH,1997,418.0,Female,35-44
65356,GH,1998,493.0,Female,35-44
65357,GH,1999,492.0,Female,35-44
65358,GH,2000,566.0,Female,35-44
65359,GH,2001,623.0,Female,35-44
65360,GH,2002,592.0,Female,35-44
65361,GH,2003,586.0,Female,35-44
65362,GH,2004,518.0,Female,35-44
65363,GH,2005,527.0,Female,35-44
65364,GH,2006,515.0,Female,35-44
65365,GH,2007,564.0,Female,35-44
65370,GM,1995,44.0,Female,35-44
65371,GM,1996,46.0,Female,35-44
65372,GM,1997,45.0,Female,35-44
65373,GM,1998,53.0,Female,35-44
65374,GM,1999,54.0,Female,35-44
65376,GM,2002,42.0,Female,35-44
65377,GM,2003,62.0,Female,35-44
65378,GM,2004,59.0,Female,35-44
65379,GM,2005,64.0,Female,35-44
65380,GM,2006,71.0,Female,35-44
65382,GM,2008,90.0,Female,35-44
65397,GN,1995,153.0,Female,35-44
65398,GN,1996,213.0,Female,35-44
65399,GN,1997,189.0,Female,35-44
65400,GN,1998,202.0,Female,35-44
65401,GN,1999,259.0,Female,35-44
65402,GN,2000,245.0,Female,35-44
65403,GN,2001,249.0,Female,35-44
65404,GN,2002,259.0,Female,35-44
65405,GN,2003,307.0,Female,35-44
65406,GN,2004,334.0,Female,35-44
65407,GN,2005,354.0,Female,35-44
65408,GN,2006,396.0,Female,35-44
65409,GN,2007,367.0,Female,35-44
65410,GN,2008,377.0,Female,35-44
65422,GQ,1995,20.0,Female,35-44
65424,GQ,1997,14.0,Female,35-44
65425,GQ,1998,20.0,Female,35-44
65427,GQ,2004,30.0,Female,35-44
65430,GQ,2008,35.0,Female,35-44
65446,GR,1997,8.0,Female,35-44
65447,GR,1998,13.0,Female,35-44
65448,GR,1999,8.0,Female,35-44
65449,GR,2000,10.0,Female,35-44
65450,GR,2001,7.0,Female,35-44
65451,GR,2002,17.0,Female,35-44
65452,GR,2003,7.0,Female,35-44
65453,GR,2004,10.0,Female,35-44
65454,GR,2005,8.0,Female,35-44
65455,GR,2006,8.0,Female,35-44
65456,GR,2007,11.0,Female,35-44
65457,GR,2008,2.0,Female,35-44
65473,GT,1995,221.0,Female,35-44
65474,GT,1996,212.0,Female,35-44
65475,GT,1997,183.0,Female,35-44
65476,GT,1998,199.0,Female,35-44
65477,GT,1999,194.0,Female,35-44
65478,GT,2000,175.0,Female,35-44
65479,GT,2001,118.0,Female,35-44
65480,GT,2002,147.0,Female,35-44
65481,GT,2003,157.0,Female,35-44
65482,GT,2004,227.0,Female,35-44
65483,GT,2005,277.0,Female,35-44
65485,GT,2007,145.0,Female,35-44
65486,GT,2008,162.0,Female,35-44
65501,GU,2000,2.0,Female,35-44
65502,GU,2001,3.0,Female,35-44
65503,GU,2002,3.0,Female,35-44
65504,GU,2003,4.0,Female,35-44
65505,GU,2004,2.0,Female,35-44
65506,GU,2005,1.0,Female,35-44
65507,GU,2006,1.0,Female,35-44
65508,GU,2007,0.0,Female,35-44
65509,GU,2008,0.0,Female,35-44
65526,GW,1996,94.0,Female,35-44
65530,GW,2000,47.0,Female,35-44
65532,GW,2002,66.0,Female,35-44
65533,GW,2003,78.0,Female,35-44
65534,GW,2004,103.0,Female,35-44
65535,GW,2005,92.0,Female,35-44
65536,GW,2006,90.0,Female,35-44
65538,GW,2008,123.0,Female,35-44
65554,GY,1995,6.0,Female,35-44
65555,GY,1996,4.0,Female,35-44
65556,GY,1997,8.0,Female,35-44
65557,GY,1998,26.0,Female,35-44
65559,GY,2000,7.0,Female,35-44
65560,GY,2001,16.0,Female,35-44
65561,GY,2002,34.0,Female,35-44
65562,GY,2003,56.0,Female,35-44
65563,GY,2004,29.0,Female,35-44
65564,GY,2005,41.0,Female,35-44
65565,GY,2006,20.0,Female,35-44
65566,GY,2007,17.0,Female,35-44
65567,GY,2008,13.0,Female,35-44
65585,HK,1997,83.0,Female,35-44
65587,HK,1999,72.0,Female,35-44
65588,HK,2000,86.0,Female,35-44
65589,HK,2001,83.0,Female,35-44
65590,HK,2002,90.0,Female,35-44
65591,HK,2003,102.0,Female,35-44
65592,HK,2004,87.0,Female,35-44
65593,HK,2005,92.0,Female,35-44
65594,HK,2006,73.0,Female,35-44
65595,HK,2007,74.0,Female,35-44
65596,HK,2008,65.0,Female,35-44
65612,HN,1995,134.0,Female,35-44
65613,HN,1996,106.0,Female,35-44
65614,HN,1997,80.0,Female,35-44
65615,HN,1998,158.0,Female,35-44
65616,HN,1999,164.0,Female,35-44
65617,HN,2000,258.0,Female,35-44
65618,HN,2001,352.0,Female,35-44
65619,HN,2002,339.0,Female,35-44
65620,HN,2003,225.0,Female,35-44
65621,HN,2004,211.0,Female,35-44
65622,HN,2005,125.0,Female,35-44
65623,HN,2006,123.0,Female,35-44
65624,HN,2007,110.0,Female,35-44
65625,HN,2008,114.0,Female,35-44
65641,HR,1995,57.0,Female,35-44
65643,HR,1997,54.0,Female,35-44
65644,HR,1998,54.0,Female,35-44
65645,HR,1999,15.0,Female,35-44
65647,HR,2001,54.0,Female,35-44
65648,HR,2002,20.0,Female,35-44
65649,HR,2003,18.0,Female,35-44
65650,HR,2004,11.0,Female,35-44
65651,HR,2005,15.0,Female,35-44
65652,HR,2006,16.0,Female,35-44
65654,HR,2008,13.0,Female,35-44
65667,HT,1996,303.0,Female,35-44
65668,HT,1997,515.0,Female,35-44
65669,HT,1998,620.0,Female,35-44
65670,HT,1999,614.0,Female,35-44
65671,HT,2000,513.0,Female,35-44
65672,HT,2001,498.0,Female,35-44
65673,HT,2002,550.0,Female,35-44
65674,HT,2003,606.0,Female,35-44
65675,HT,2004,688.0,Female,35-44
65676,HT,2005,633.0,Female,35-44
65677,HT,2006,638.0,Female,35-44
65678,HT,2007,632.0,Female,35-44
65679,HT,2008,677.0,Female,35-44
65696,HU,1996,51.0,Female,35-44
65697,HU,1997,35.0,Female,35-44
65698,HU,1998,34.0,Female,35-44
65699,HU,1999,37.0,Female,35-44
65700,HU,2000,19.0,Female,35-44
65701,HU,2001,31.0,Female,35-44
65702,HU,2002,36.0,Female,35-44
65703,HU,2003,27.0,Female,35-44
65704,HU,2004,25.0,Female,35-44
65705,HU,2005,11.0,Female,35-44
65706,HU,2006,19.0,Female,35-44
65707,HU,2007,18.0,Female,35-44
65708,HU,2008,15.0,Female,35-44
65723,ID,1995,282.0,Female,35-44
65724,ID,1996,1091.0,Female,35-44
65725,ID,1997,1751.0,Female,35-44
65726,ID,1998,3130.0,Female,35-44
65727,ID,1999,3624.0,Female,35-44
65729,ID,2001,4849.0,Female,35-44
65730,ID,2002,6773.0,Female,35-44
65731,ID,2003,7889.0,Female,35-44
65732,ID,2004,10953.0,Female,35-44
65733,ID,2005,13022.0,Female,35-44
65734,ID,2006,14421.0,Female,35-44
65735,ID,2007,13211.0,Female,35-44
65736,ID,2008,13513.0,Female,35-44
65755,IE,1998,1.0,Female,35-44
65756,IE,1999,3.0,Female,35-44
65757,IE,2000,13.0,Female,35-44
65758,IE,2001,3.0,Female,35-44
65759,IE,2002,5.0,Female,35-44
65760,IE,2003,6.0,Female,35-44
65761,IE,2004,2.0,Female,35-44
65762,IE,2005,3.0,Female,35-44
65763,IE,2006,8.0,Female,35-44
65764,IE,2007,22.0,Female,35-44
65765,IE,2008,8.0,Female,35-44
65782,IL,1996,2.0,Female,35-44
65783,IL,1997,18.0,Female,35-44
65784,IL,1998,7.0,Female,35-44
65785,IL,1999,7.0,Female,35-44
65786,IL,2000,7.0,Female,35-44
65787,IL,2001,8.0,Female,35-44
65788,IL,2002,15.0,Female,35-44
65789,IL,2003,13.0,Female,35-44
65790,IL,2004,8.0,Female,35-44
65791,IL,2005,8.0,Female,35-44
65792,IL,2006,4.0,Female,35-44
65793,IL,2007,5.0,Female,35-44
65794,IL,2008,14.0,Female,35-44
65810,IN,1995,80.0,Female,35-44
65811,IN,1996,281.0,Female,35-44
65812,IN,1997,369.0,Female,35-44
65813,IN,1998,670.0,Female,35-44
65814,IN,1999,2773.0,Female,35-44
65815,IN,2000,11768.0,Female,35-44
65816,IN,2001,10103.0,Female,35-44
65817,IN,2002,21378.0,Female,35-44
65818,IN,2003,23320.0,Female,35-44
65819,IN,2004,27000.0,Female,35-44
65820,IN,2005,28577.0,Female,35-44
65821,IN,2006,31128.0,Female,35-44
65822,IN,2007,32407.0,Female,35-44
65823,IN,2008,33664.0,Female,35-44
65839,IQ,1995,915.0,Female,35-44
65841,IQ,1997,499.0,Female,35-44
65842,IQ,1998,542.0,Female,35-44
65843,IQ,1999,824.0,Female,35-44
65844,IQ,2000,136.0,Female,35-44
65845,IQ,2001,147.0,Female,35-44
65846,IQ,2002,172.0,Female,35-44
65847,IQ,2003,154.0,Female,35-44
65848,IQ,2004,139.0,Female,35-44
65849,IQ,2005,151.0,Female,35-44
65850,IQ,2006,133.0,Female,35-44
65851,IQ,2007,154.0,Female,35-44
65852,IQ,2008,125.0,Female,35-44
65868,IR,1995,664.0,Female,35-44
65869,IR,1996,347.0,Female,35-44
65870,IR,1997,361.0,Female,35-44
65871,IR,1998,307.0,Female,35-44
65872,IR,1999,277.0,Female,35-44
65873,IR,2000,322.0,Female,35-44
65874,IR,2001,278.0,Female,35-44
65875,IR,2002,275.0,Female,35-44
65876,IR,2003,254.0,Female,35-44
65877,IR,2004,213.0,Female,35-44
65878,IR,2005,186.0,Female,35-44
65879,IR,2006,185.0,Female,35-44
65880,IR,2007,173.0,Female,35-44
65881,IR,2008,137.0,Female,35-44
65897,IS,1995,0.0,Female,35-44
65898,IS,1996,0.0,Female,35-44
65899,IS,1997,0.0,Female,35-44
65900,IS,1998,0.0,Female,35-44
65903,IS,2001,1.0,Female,35-44
65904,IS,2002,0.0,Female,35-44
65905,IS,2003,0.0,Female,35-44
65906,IS,2004,0.0,Female,35-44
65907,IS,2005,0.0,Female,35-44
65908,IS,2006,0.0,Female,35-44
65909,IS,2007,2.0,Female,35-44
65910,IS,2008,0.0,Female,35-44
65926,IT,1995,57.0,Female,35-44
65927,IT,1996,60.0,Female,35-44
65928,IT,1997,90.0,Female,35-44
65929,IT,1998,110.0,Female,35-44
65930,IT,1999,63.0,Female,35-44
65931,IT,2000,33.0,Female,35-44
65932,IT,2001,46.0,Female,35-44
65933,IT,2002,55.0,Female,35-44
65934,IT,2003,77.0,Female,35-44
65935,IT,2004,39.0,Female,35-44
65936,IT,2005,56.0,Female,35-44
65937,IT,2006,82.0,Female,35-44
65938,IT,2007,58.0,Female,35-44
65939,IT,2008,56.0,Female,35-44
65955,JM,1995,5.0,Female,35-44
65956,JM,1996,5.0,Female,35-44
65957,JM,1997,4.0,Female,35-44
65958,JM,1998,8.0,Female,35-44
65959,JM,1999,3.0,Female,35-44
65960,JM,2000,7.0,Female,35-44
65961,JM,2001,6.0,Female,35-44
65962,JM,2002,3.0,Female,35-44
65963,JM,2003,2.0,Female,35-44
65964,JM,2004,4.0,Female,35-44
65965,JM,2005,4.0,Female,35-44
65966,JM,2006,3.0,Female,35-44
65967,JM,2007,6.0,Female,35-44
65968,JM,2008,3.0,Female,35-44
65984,JO,1995,10.0,Female,35-44
65985,JO,1996,8.0,Female,35-44
65986,JO,1997,4.0,Female,35-44
65987,JO,1998,3.0,Female,35-44
65988,JO,1999,2.0,Female,35-44
65989,JO,2000,1.0,Female,35-44
65990,JO,2001,1.0,Female,35-44
65991,JO,2002,3.0,Female,35-44
65992,JO,2003,2.0,Female,35-44
65993,JO,2004,3.0,Female,35-44
65994,JO,2005,6.0,Female,35-44
65995,JO,2006,3.0,Female,35-44
65996,JO,2007,6.0,Female,35-44
65997,JO,2008,6.0,Female,35-44
66013,JP,1995,298.0,Female,35-44
66014,JP,1996,262.0,Female,35-44
66015,JP,1997,237.0,Female,35-44
66016,JP,1998,233.0,Female,35-44
66017,JP,1999,253.0,Female,35-44
66018,JP,2000,213.0,Female,35-44
66019,JP,2001,228.0,Female,35-44
66020,JP,2002,259.0,Female,35-44
66021,JP,2003,246.0,Female,35-44
66022,JP,2004,230.0,Female,35-44
66023,JP,2005,249.0,Female,35-44
66024,JP,2006,280.0,Female,35-44
66025,JP,2007,231.0,Female,35-44
66026,JP,2008,230.0,Female,35-44
66040,KE,1995,741.0,Female,35-44
66041,KE,1996,926.0,Female,35-44
66042,KE,1997,1086.0,Female,35-44
66043,KE,1998,1378.0,Female,35-44
66044,KE,1999,1596.0,Female,35-44
66045,KE,2000,1874.0,Female,35-44
66046,KE,2001,2063.0,Female,35-44
66047,KE,2002,2267.0,Female,35-44
66048,KE,2003,2618.0,Female,35-44
66049,KE,2004,2850.0,Female,35-44
66050,KE,2005,2781.0,Female,35-44
66051,KE,2006,2792.0,Female,35-44
66052,KE,2007,2774.0,Female,35-44
66053,KE,2008,2431.0,Female,35-44
66069,KG,1995,34.0,Female,35-44
66070,KG,1996,55.0,Female,35-44
66071,KG,1997,64.0,Female,35-44
66072,KG,1998,54.0,Female,35-44
66073,KG,1999,75.0,Female,35-44
66074,KG,2000,100.0,Female,35-44
66075,KG,2001,105.0,Female,35-44
66076,KG,2002,116.0,Female,35-44
66077,KG,2003,109.0,Female,35-44
66078,KG,2004,104.0,Female,35-44
66079,KG,2005,141.0,Female,35-44
66080,KG,2006,107.0,Female,35-44
66081,KG,2007,114.0,Female,35-44
66082,KG,2008,104.0,Female,35-44
66098,KH,1995,1435.0,Female,35-44
66099,KH,1996,1430.0,Female,35-44
66101,KH,1998,1531.0,Female,35-44
66102,KH,1999,1861.0,Female,35-44
66103,KH,2000,1649.0,Female,35-44
66104,KH,2001,1526.0,Female,35-44
66105,KH,2002,1737.0,Female,35-44
66106,KH,2003,1975.0,Female,35-44
66107,KH,2004,1882.0,Female,35-44
66108,KH,2005,2089.0,Female,35-44
66109,KH,2006,1839.0,Female,35-44
66110,KH,2007,1698.0,Female,35-44
66111,KH,2008,1809.0,Female,35-44
66128,KI,1996,4.0,Female,35-44
66129,KI,1997,2.0,Female,35-44
